reading_score,math_score,knowledge_score,p2income,incomecat
39.03,28.93,16.073,7400,1
29.91,23.68,24.503,60000,2
38.44,28.14,28.255,70000,3
31.32,18.36,29.934,25000,1
26.23,35.46,28.622,40000,2
39.9,32.13,25.525,60000,2
35.48,31.03,28.404,30000,1
52.75,65.47,41.74,90000,3
41.53,54.72,34.257,50000,2
44.26,37.92,34.949,115000,3
38.25,28.3,26.673,55000,2
49.4,47.31,31.332,84000,3
33.91,21.29,19.75,69000,2
33.72,32.51,13.109,50000,2
45.49,30.89,32.627,30000,1
35.51,37.81,27.399,150000,3
32.24,19.21,28.505,45000,2
46.24,28.83,26.288,80000,3
32.18,27.64,19.365,21000,1
32.41,26.13,19.658,35000,1
26.27,13.36,16.582,8000,1
32.83,27.72,20.438,76000,3
32.66,35.95,29.469,90000,3
35.83,34.63,26.708,29000,1
32.71,19.58,25.142,55000,2
70.07,40.74,26.317,28000,1
27.89,46.82,43.828,60000,2
42.22,28.14,15.069,85000,3
27.82,25.61,29.181,60000,2
26.44,25.01,22.617,35000,1
28.88,24.59,16.923,14000,1
35.5,21.63,31.61,6000,1
35.26,24.28,24.944,18000,1
29.05,23.25,19.937,28000,1
26.4,19.06,14.305,35000,1
33.6,24.22,22.907,50000,2
24.65,18.6,13.771,30000,1
28.58,17.47,25.64,19000,1
30.33,16.08,18.381,20000,1
28.28,21.29,24.917,16000,1
27.41,20.73,26.384,20000,1
27.61,15.06,21.779,24000,1
43.73,31.49,31.108,95000,3
24.74,18.74,21.117,33000,1
28.35,19.15,26.06,100000,3
31.15,24.09,23.609,23000,1
26.13,16.97,10.565,27000,1
37,27.42,24.965,35000,1
29.86,24.73,15.819,65000,2
32.68,26.71,22.893,45000,2
37.64,32.16,30.257,40000,2
39.87,37.49,29.673,50000,2
37.09,30.31,34.017,60000,2
40.16,25.88,24.48,41000,2
36.14,26.43,33.869,50000,2
29.39,27.72,23.634,75000,3
41.58,35.79,27.358,60000,2
37.79,29.94,34.177,38000,1
30.75,16.21,17.782,33000,1
26.96,18.13,24.807,55000,2
38.02,27.84,31.348,50000,2
37.05,26.61,36.462,65000,2
65.41,44.29,17.173,37000,1
38.43,27.09,21.832,75000,3
30.78,21.89,30.377,60000,2
41.04,28.84,35.129,50000,2
42.41,33.08,24.075,150000,3
37.74,19.41,33.233,44000,2
39.4,18.8,23.035,50000,2
38.94,26.99,16.194,29000,1
46.23,35.81,29.057,30000,1
46.89,39.51,29.113,60000,2
34.33,28.53,28.86,45000,2
38.64,44.19,28.4,50000,2
38.68,34.56,33.128,80000,3
38.51,32.85,32.324,23000,1
40.1,41.7,29.287,60000,2
32.95,21.39,28.14,51000,2
40.04,25.99,28.864,50000,2
45.71,41.55,25.202,60000,2
38.55,29.82,23.676,30000,1
57.72,54,42.528,55000,2
51.61,43.71,27.967,65000,2
35.91,36.52,32.77,35000,1
39.73,24.21,34.37,70000,3
32.51,18.57,28.488,50000,2
32.57,31.92,26.983,35000,1
47,31.38,27.973,150000,3
51.48,42.26,29.361,35000,1
85.06,34.14,26.617,70000,3
26.54,20.77,16.124,66000,2
27.68,18.6,21.745,45000,2
38.43,25.37,20.383,50000,2
34.06,23.76,21.343,85000,3
34.87,26.89,23.08,50000,2
39.01,26.56,33.225,70000,3
36.19,28.47,29.53,50000,2
29.07,19.11,21.146,50000,2
36.34,27.64,20.145,85000,3
31.34,16.18,19.337,65000,2
23.96,12.83,20.171,72000,3
30.1,27.04,32.401,68000,2
30.26,19.67,23.647,14000,1
33.74,28.34,22.614,100000,3
25.44,27.61,12.37,64000,2
29.74,28.48,30.073,30000,1
35.07,29.79,34.113,50000,2
34.46,26.88,22.515,70000,3
23.7,18.32,21.401,45000,2
27.1,29.93,20.828,40000,2
32.19,32.54,27.424,40000,2
39.01,35.08,26.498,84000,3
35.69,30.48,27.286,70000,3
52.79,43.32,36.704,30000,1
46.56,32.8,21.868,120000,3
30.45,26.57,35.278,29000,1
35.33,28.62,39.303,30000,1
44.59,49.45,37.109,90000,3
45.6,39.95,30.002,50000,2
34.75,35.04,29.113,50000,2
45.03,43.29,23.906,35000,1
44.58,32.46,30.285,50000,2
24.64,22.74,22.007,58000,2
55.05,40.69,36.286,20000,1
33.27,27.89,23.829,78000,3
44.41,41.91,23.16,24000,1
38.16,33.18,23.883,75000,3
38.98,39.25,32.232,50000,2
33.89,29.52,30.891,35000,1
42.35,44.36,32.405,45000,2
33.53,19.15,16.265,25000,1
30.72,20.12,11.006,21000,1
41.25,26.95,25.965,35000,1
40.1,29.62,28.809,150000,3
29.38,30.22,19.37,60000,2
37.96,35.64,23.131,50000,2
37.92,22.31,21.414,50000,2
45.02,36.34,40.259,110000,3
38.93,30.04,31.419,36000,1
45.62,38.84,31.694,30000,1
25.95,21.14,16.507,18000,1
32.31,23.46,26.498,40000,2
27.06,18.85,21.193,23000,1
40.38,31.63,21.825,65000,2
46.92,33.7,28.685,85000,3
29.43,20.42,14.242,80000,3
31.79,25.61,20.104,35000,1
32.84,33.42,24.774,125000,3
29.19,25.72,19.668,20000,1
48.81,45.09,35.872,60000,2
26.57,24.05,17.256,30000,1
33.54,25.75,26.227,73000,3
31.11,18.69,15.047,3300,1
33.29,25.28,30.442,55000,2
26.56,23.29,26.705,40000,2
27.9,21,21.253,35000,1
36.38,34.99,22.716,50000,2
32.03,37.79,23.939,60000,2
88.27,53.99,26.701,100000,3
29.54,26.41,15.426,29000,1
33.9,32.3,33.19,39000,1
25.15,17.34,18.495,65000,2
34.43,30.35,23.654,60000,2
33.59,24.79,23.823,45000,2
27.02,21.01,15.266,33000,1
37.29,22.19,15.348,43000,2
33.85,44.57,23.919,34000,1
34.63,35.53,32.147,40000,2
27.07,18.32,16.674,25000,1
24.72,17.22,10.391,50000,2
39.43,33.05,25.819,60000,2
36.72,32.09,18.855,67000,2
27.68,11.37,15.228,23000,1
49.91,42.84,24.36,19000,1
37.29,22.66,19.045,9000,1
31.66,21.8,12.313,32000,1
27.12,15.32,19.876,15000,1
35.53,29.63,23.018,26000,1
33.44,33.82,25.294,35000,1
29.11,21.62,21.652,25000,1
36.88,21.68,19.105,28000,1
27.26,23.01,21.378,18000,1
30.89,17.47,22.124,13000,1
25.74,18.65,14.149,24000,1
24.56,18.39,10.252,18000,1
31.05,18.4,16.415,4800,1
24.08,18.98,12.625,738,1
26.43,17.72,15.192,35000,1
43.78,30.47,24.243,30000,1
30.59,15.66,14.365,15000,1
33.02,24.38,10.893,8000,1
31.04,19.69,11.787,15000,1
36.84,18.65,20.083,24000,1
23.28,18.04,20.396,14000,1
30.33,22.4,13.51,20000,1
25.98,15.95,13.191,738,1
38.93,20.87,15.986,7000,1
24.14,20.63,15.92,11400,1
26.2,16.02,17.841,22000,1
32.36,30.13,15.62,50000,2
26.81,15.17,13.613,18000,1
24.04,11.92,11.157,10000,1
35.55,34.76,19.599,13000,1
29.34,24.73,12.993,4500,1
40.98,34.74,32.525,60000,2
37.58,26.54,14.903,12000,1
31.02,18.87,10.688,65000,2
25.47,17.27,12.972,37500,1
35.31,35.78,19.549,65000,2
33.08,18.97,32.415,45000,2
34.37,21.73,32.928,80000,3
32.9,18.58,15.279,53000,2
46.04,42.83,35.234,55000,2
33.18,24.23,18.299,50000,2
38.11,31.82,29.224,82000,3
26.1,23.69,12.804,150000,3
48.67,38.83,28.815,18000,1
44.71,44.19,19.97,30000,1
29.58,24.59,20.845,30000,1
31.66,21.79,12.066,37000,1
46.24,47.47,26.47,53000,2
37.72,28.8,23.172,63000,2
51.47,47.96,34.566,50000,2
32.85,18.06,16.978,100000,3
45.29,34.37,23.527,27000,1
37.09,42.4,32.534,40000,2
65.06,38.29,24.427,110000,3
34.29,21.88,15.968,79000,3
45.2,43.64,26.237,80000,3
34.11,27.3,19.078,19000,1
42.1,29.39,27.777,22000,1
39.44,23.78,19.736,65000,2
91.72,49.46,22.694,70000,3
36.84,24.01,13.718,50000,2
36.26,23.36,18.24,12000,1
58.76,49.69,40.128,150000,3
38.58,47.43,28.05,40000,2
43.58,26.12,13.919,62000,2
33.18,21.67,25.696,51000,2
34.27,26.74,19.921,22000,1
40.93,30.29,16.229,15000,1
34.29,28.94,13.192,15000,1
38.41,23.81,12.392,23000,1
30.49,21.55,9.363,21000,1
31.32,21.75,17.928,39000,1
26.69,16.93,10.914,15000,1
36.84,27.8,19.636,40000,2
27.63,15.59,16.263,43000,2
32.64,27.82,20.581,65000,2
45.01,29.03,35.274,50000,2
49.89,35.33,26.692,75000,3
30.82,19.69,17.003,51000,2
38.53,23.17,33.763,80000,3
43.8,31.15,28.548,30000,1
27.65,18.4,17.694,40000,2
35.79,25.64,25.956,43000,2
32.66,22.47,22.591,80000,3
29.53,18.7,16.371,35000,1
41.1,23.32,28.413,82000,3
26.16,14.74,15.011,40000,2
33.79,25.19,24.161,55000,2
28.12,18.31,12.164,40000,2
24.78,19.73,19.128,48000,2
33.31,23.84,12.895,33000,1
32.42,24.18,15.189,47000,2
37.15,29.01,32.14,140000,3
48.88,38.34,29.271,100000,3
26.21,21.64,16.063,70000,3
38.94,27.92,22.597,50000,2
45.12,34.16,36.643,115000,3
28.2,19.26,18.21,150000,3
37.35,30.34,39.732,43000,2
41.76,38.58,34.049,150000,3
29.24,21.02,29.306,95000,3
28.72,17.8,14.57,12000,1
42.7,26.35,35.929,80000,3
33.45,27.49,16.158,90000,3
32.4,23.42,23.075,60000,2
27.7,19.05,20.017,40000,2
29.27,30.17,17.486,60000,2
25.2,16.12,15.004,45000,2
32.47,24.02,28.124,84000,3
21.81,17.84,10.338,30000,1
34.01,29.18,15.85,50000,2
27.25,26.1,17.615,50000,2
39.25,26.75,21.156,15000,1
28.84,20.31,13.21,37000,1
29.2,23.33,12.144,23000,1
22.34,16.31,10.376,65000,2
24.82,13.23,17.311,54000,2
28.98,18.36,21.234,40000,2
48.18,36.03,24.566,45000,2
26.54,16.99,14.178,78000,3
27.74,15.81,17.141,30000,1
27.12,20.34,10.1,37000,1
40.04,41.28,33.005,26000,1
26.8,30.52,25.423,74000,3
33.85,23.4,29.208,40000,2
38.68,25.79,16.247,30000,1
27.15,23.78,13.49,1400,1
42.69,24.83,23.633,30000,1
35.32,24.56,14.278,40000,2
33.88,25.01,16.992,35000,1
35.38,21.64,26.505,55000,2
32.84,25.77,18.357,55000,2
27.33,23.64,22.486,100000,3
34.72,24.1,19.718,50000,2
35.83,21.25,25.735,50000,2
49.04,36.18,27.093,72000,3
33.62,28.39,21.924,80000,3
37.81,26.37,20.014,65000,2
33.22,26.48,16.052,60000,2
24.8,17.39,12.283,90000,3
47.35,31.29,27.178,60000,2
50.22,69.35,34.215,22000,1
43.15,32.29,36.838,95000,3
54.98,36.29,17.209,150000,3
40.91,37.49,34.103,100000,3
33.71,32.79,21.121,85000,3
31.35,19.65,24.997,10000,1
39.29,24.9,21.508,50000,2
26.46,23.83,34.138,75000,3
41.07,46.77,37.11,150000,3
27.36,20.69,14.285,45000,2
46.25,32.22,31.379,90000,3
35.45,26.52,23.636,80000,3
48.38,45.59,38.412,70000,3
45.26,55.81,33.89,100000,3
52.67,36.95,33.69,120000,3
36.04,28.59,27.838,56000,2
121.86,59.73,39.256,80000,3
45.85,31.07,22.194,35000,1
26.93,26.03,24.477,65000,2
32.79,27.67,21.539,50000,2
31.31,23.61,14.352,49000,2
32.82,25.85,18.44,58000,2
25.79,14.88,14.156,36000,1
51.82,38.92,21.768,75000,3
35.98,50.45,35.654,82000,3
39.91,37.5,25.34,65000,2
26.56,19.08,24.39,81000,3
25.85,16.35,13.601,100000,3
35.89,23.82,19.343,85000,3
32.25,37.48,18.669,55000,2
39.68,42.37,36.585,40000,2
35.22,39.13,33.988,75000,3
39.78,25.93,22.105,75000,3
41.12,38.87,25.208,60000,2
29.16,26.97,23.144,60000,2
28.4,21.87,24.865,72000,3
40.02,37.15,33.805,110000,3
29.72,21.88,20.321,70000,3
37.88,29.04,29.837,42000,2
32.73,17.39,23.421,53000,2
29.72,21.03,23.231,100000,3
26.16,16.92,27.017,40000,2
26.74,28.18,25.162,70000,3
33.52,19.78,19.136,65000,2
32.62,25.07,27.489,150000,3
27.34,28.43,21.796,90000,3
33.26,25.03,18.06,55000,2
46.95,35.6,28.556,70000,3
30.47,18.75,33.288,150000,3
48.17,41.92,30.604,60000,2
47.08,45.03,34.478,1,1
40.7,26.33,34.384,90000,3
45.65,30.78,28.985,80000,3
48.25,38.14,32.535,55000,2
41.97,27.54,15.01,70000,3
60.78,47.28,34.816,63000,2
34.72,26.42,30.642,75000,3
35.52,28.67,23.542,109000,3
36.06,35.57,27.608,45000,2
44.64,28.2,24.738,82000,3
36.97,25.92,29.8,45000,2
30.64,23.75,26.724,60000,2
34.02,40.32,23.615,95000,3
32.95,20.61,19.238,150000,3
33.85,28.1,30.168,40000,2
35.59,23.22,26.275,52000,2
25.22,18.34,15.277,71000,3
36.4,27.23,23.093,100000,3
44.66,35.25,27.857,10000,1
30.12,23.59,22.617,65000,2
34.95,37.97,20.865,64000,2
31.93,23.82,15.716,10000,1
46.54,36.33,36.99,90000,3
40.1,31.41,18.641,80000,3
36.39,36.49,28.867,13000,1
34.3,19.96,16.252,90000,3
31.1,25.18,27.653,67000,2
34.17,29.37,23.709,70000,3
41.91,30.9,26.996,60000,2
46.53,36.62,31.206,70000,3
35.48,21.68,21.66,95000,3
32.54,30.47,17.324,60000,2
38.99,24.28,20.399,60000,2
42.96,31.76,24.265,29000,1
37.14,32.93,23.514,105000,3
42.27,42.23,34.227,20000,1
37.14,34.42,30.335,58000,2
39.67,30.61,35.981,50000,2
32.34,23.14,13.788,45000,2
34.49,28.28,16.188,45000,2
24.14,18.21,18.871,43000,2
35.74,25.51,24.985,70000,3
39.12,22.22,18.655,60000,2
35.99,32.45,28.509,85000,3
40.77,38.28,31.848,55000,2
34.27,26.5,26.846,29000,1
40.61,32.46,30.633,50000,2
34.53,31.49,27.231,69000,2
41.56,40.19,28.663,30000,1
35.51,26.03,31.908,100000,3
43.15,31.42,34.292,80000,3
26.86,18.61,12.764,50000,2
35.36,26.73,27.467,75000,3
41.64,35.84,21.963,15000,1
27.73,16.87,22.729,64000,2
26.49,18.19,12.789,15000,1
37.02,39.07,27.604,82000,3
33.52,23.57,32.708,150000,3
41.96,25.75,27.336,125000,3
39.15,32.36,22.925,150000,3
38.23,28.39,26.108,80000,3
36.98,24.9,34.522,140000,3
53.05,48.5,39.67,112000,3
34.94,34.19,29.72,120000,3
26.79,25.67,32.703,100000,3
37.77,31.38,29.914,90000,3
54.43,40.59,32.036,120000,3
45.77,37.32,32.349,60000,2
49.36,39.82,27.458,80000,3
46.64,37.49,25.552,55000,2
41.02,32.78,25.27,75000,3
38.76,45.41,36.065,51000,2
27.39,18.36,18.48,65000,2
42.89,47.19,34.097,110000,3
34.88,17.94,24,30000,1
45.71,40.58,39.839,80000,3
42.33,47.15,27.226,85000,3
38.96,31.82,29.041,7000,1
33.89,37.65,27.809,130000,3
35.23,41.35,33.621,60000,2
41.46,49.18,31.906,60000,2
48.4,41.06,26.237,35000,1
35.36,27.81,28.588,150000,3
44.77,38.45,30.862,150000,3
29.4,21.8,28.841,150000,3
32.85,19.16,23.998,80000,3
30.57,27.6,23.447,75000,3
28.93,20.31,21.598,55000,2
40.54,30.86,26.31,50000,2
39.28,23.96,16.858,75000,3
33.91,24.48,30.934,95000,3
34.31,47.35,34.789,75000,3
29.2,21.32,23.118,57000,2
39.69,27.69,32.253,47000,2
41.15,25.96,15.645,90000,3
42.7,29.03,41.195,65000,2
40.55,30.49,29.406,73000,3
34.2,27.64,23.916,38000,1
46.16,36.94,20.989,60000,2
33,22.71,27.194,35000,1
35.39,27.87,27.768,32000,1
26.37,14.35,21.473,19000,1
45.42,30.04,26.143,115000,3
35.72,37.11,19.94,59000,2
30.56,30.01,19.483,36000,1
37.69,27.69,25.774,110000,3
38.8,25.94,27.716,55000,2
40.78,32.05,19.78,60000,2
30.28,35.51,32.535,12000,1
36.28,40.45,34.567,41000,2
38.99,31.06,14.926,80000,3
53.02,46.15,34.526,45000,2
61.93,52.64,39.223,90000,3
47.41,34.26,26.644,130000,3
36.15,42.47,30.797,125000,3
36.31,25.46,30.369,100000,3
37.85,32.35,19.665,69000,2
37.59,31.95,28.144,80000,3
44.51,35.03,28.338,65000,2
27.42,26.73,18.742,25000,1
46.62,36.76,33.631,80000,3
38.82,29.09,26.146,55000,2
29.72,23.36,30.923,51000,2
33.8,19.31,20.339,50000,2
36.08,26.96,15.452,50000,2
27.85,29.04,24.492,70000,3
25.47,19.37,28.825,70000,3
29.62,20.97,32.61,38000,1
43.07,28.76,21.993,60000,2
40.62,33.61,26.103,70000,3
33.85,22.81,25.522,60000,2
27.58,22.98,19.6,80000,3
48.24,44.44,34.403,37000,1
52.19,44.83,35.539,45000,2
42.87,25.38,21.417,64000,2
45.99,34.09,28.581,75000,3
51.77,61.71,30.578,29000,1
34.13,31.66,32.224,51000,2
27.21,25.23,20.58,36000,1
39.82,26.54,18.326,22000,1
27.27,22.53,20.066,65000,2
26.78,25.19,21.855,70000,3
41.44,22.94,29.745,70000,3
51.91,36,32.22,55000,2
41.2,31.06,25.679,40000,2
29.96,16.98,14.114,36000,1
30.93,22.77,28.21,52000,2
28.1,22.84,31.983,79000,3
43.4,35.98,25.073,62000,2
38.46,20.25,20.192,100,1
34.23,23.12,17.359,28000,1
42.36,40.38,29.686,35000,1
29.91,25.75,15.291,30000,1
40.77,40.27,18.814,46000,2
26.11,22.64,27.2,21000,1
44.22,27.89,30.138,70000,3
73.39,62.87,27.615,30000,1
37.18,31.11,33.98,40000,2
30.12,28.9,27.038,50000,2
33.1,25.17,20.511,47000,2
26.52,27.55,22.686,23000,1
31.72,17.73,22.34,55000,2
27.87,19.31,25.944,50000,2
38.08,27.92,15.417,90000,3
33.63,24.19,29.89,36000,1
30.64,22.14,37.62,75000,3
44.31,33.45,26.344,50000,2
33.14,29.42,23.733,45000,2
32.91,28.99,31.634,48000,2
42.85,40.22,22.599,52000,2
28.38,20.1,22.003,55000,2
32.64,24.88,24.768,98000,3
39.18,29.43,42.83,100000,3
43.59,32.19,29.619,100000,3
33.78,28.44,21.788,46000,2
51.39,43.89,28.795,85000,3
34.54,28.01,27.589,70000,3
41.92,34.89,25.497,45000,2
27.43,15.98,19.64,20000,1
36.07,34.23,25.537,72000,3
48.4,44.39,26.459,22000,1
36.36,40.26,21.005,90000,3
27.54,24.6,24.796,40000,2
27.85,16.29,20.897,18000,1
39.05,25.25,22.808,50000,2
41.15,26.75,30.325,30000,1
27.8,20.87,24.017,20000,1
46.69,52.51,35.481,80000,3
40.75,33.72,30.561,60000,2
26.12,16.4,24.411,18000,1
33.82,22.26,21.563,50000,2
42.07,32.55,25.255,50000,2
36.48,22.56,18.338,70000,3
46.66,35.56,32.812,30000,1
29.06,29.74,12.117,40000,2
42.12,28.47,28.031,40000,2
26.97,22.43,29.135,85000,3
39.73,28.45,25.268,10000,1
32.77,21.06,30.346,50000,2
31.35,21.53,15.977,28000,1
36.03,21.35,18.542,52000,2
30.47,22.1,23.255,65000,2
36.84,33.64,22.6,18000,1
27.7,30.34,11.389,35000,1
25.02,23.39,28.016,21000,1
42.11,29.06,28.278,100000,3
37.49,29.32,24.013,50000,2
26.4,24.59,22.562,23000,1
34.35,24.33,34.675,27000,1
43.42,28.22,24.788,50000,2
36.3,26.49,18.674,60000,2
45.64,39.81,34.671,70000,3
37.92,49.85,28.994,100000,3
40.05,38.72,26.274,65000,2
33.62,18.44,32.337,60000,2
34.78,34.74,26.573,50000,2
31.02,24.22,19.132,75000,3
26.74,27.81,30.989,21000,1
29.73,22.82,20.813,70000,3
33.2,23.04,21.317,70000,3
37.77,25.95,27.874,55000,2
36.39,33.28,32.592,50000,2
33.35,23.95,26.986,45000,2
25.84,19.75,20.701,30000,1
33.43,26.91,24.247,100000,3
44.42,51.03,37.101,90000,3
46.91,32.5,19.989,50000,2
42.45,27.26,23.271,55000,2
34.69,26.78,21.223,150000,3
27.15,21.8,28.393,90000,3
31.73,26.61,18.081,8000,1
31.29,27.89,21.719,55000,2
38.22,30.85,24.527,50000,2
36.55,23.57,17.726,121000,3
45.57,27.64,17.207,15000,1
38.95,27.81,26.011,24000,1
31.8,17.19,23.226,38000,1
41.7,25.31,20.77,8000,1
43.13,34.82,30.138,50000,2
25.9,25.58,15.982,18000,1
34.45,26.56,16.609,16900,1
37.03,34.56,18.766,35000,1
46.67,32.12,29.735,25000,1
32.39,20.15,22.227,27000,1
28.73,19.18,10.284,4380,1
52.2,45.01,29.768,43000,2
32.2,21.37,24.779,55000,2
29.85,19.17,24.259,50000,2
34.03,39.19,21.523,75000,3
39.34,27.75,30.243,60000,2
34.01,25.59,29.016,145000,3
34.74,37.77,31.253,75000,3
49.81,35.91,24.613,65000,2
32.88,34.18,24.351,150000,3
46.55,32.78,41.863,80000,3
35.79,34.07,28.872,90000,3
40.91,28.49,29.113,78000,3
34.91,31.76,21.059,20000,1
25.08,16.13,11.197,20000,1
27.01,17.67,25.041,50000,2
32.88,23.56,15.221,50000,2
77.76,34.96,23.653,60000,2
45.28,41.1,33.321,74000,3
34.83,23.66,24.213,28000,1
39.01,32.4,19.676,33000,1
41.43,33.23,25.195,130000,3
37.89,30.53,24.019,90000,3
39.95,20.73,24.662,60000,2
32.46,26.25,31.949,70000,3
31.11,18.85,17.923,150000,3
46.74,39.51,38.668,63000,2
46.8,44.24,38.625,63000,2
27.44,17.76,38.258,55000,2
32.08,25.65,27.801,14000,1
30.07,24.44,16.707,49000,2
29.09,18.03,32.178,50000,2
24.93,19.95,20.106,55000,2
29.89,20.2,25.778,80000,3
47.91,35.74,34.121,95000,3
44.73,28.72,24.694,33000,1
40.96,27.18,32.049,25000,1
31.44,21.12,21.75,53000,2
37.81,26.15,21.278,80000,3
37.5,27.19,33.045,44000,2
38.43,30.83,22.991,36000,1
36.46,33.64,34.884,28000,1
31.84,20.29,14.714,30000,1
36.54,36.07,26.505,80000,3
43.64,31.15,19.612,60000,2
31.19,29.2,37.883,50000,2
39.77,28.33,29.271,60000,2
41.45,36.33,24.834,32000,1
29.3,22.81,25.449,10000,1
24.05,28.6,12.2,50000,2
52.79,39.66,32.186,70000,3
41.74,32.95,26.79,115000,3
33.31,30.24,28.814,60000,2
42.5,37.33,37.37,80000,3
38.77,33.9,24.183,80000,3
61.29,34.79,22.669,115000,3
24.11,13.08,17.574,40000,2
35.63,29.35,21.816,80000,3
44.22,30.67,27.562,30000,1
35.16,37.43,28.535,65000,2
34.4,38.39,29.942,65000,2
33.85,26.35,20.118,100000,3
45.61,47.29,40.016,80000,3
34.73,24.91,21.308,94000,3
41.07,32.97,32.295,70000,3
34.18,32.11,28.151,118000,3
46.25,26.1,26.68,100000,3
34.91,24.53,24.421,53000,2
40.15,31.01,32.547,50000,2
42.56,29.25,31.816,150000,3
48.7,43.23,33.904,32000,1
41.86,33.62,40.011,60000,2
34.7,21.48,33.908,100000,3
32.87,36.14,14.809,13000,1
42.25,29.34,29.626,65000,2
42.6,42.6,27.355,30000,1
40.19,37.52,34.382,58000,2
42.3,30.71,25.76,85000,3
52.21,41.87,40.007,60000,2
25.88,19.38,26.208,22000,1
42.75,41.92,42.179,88000,3
44.2,29.47,28.688,110000,3
39.06,25.79,33.362,50000,2
46.74,29.65,39.056,50000,2
36.74,31.15,34.58,45000,2
35.33,25.22,22.987,150000,3
39.58,32.77,29.719,100000,3
34.47,31.33,28.416,40000,2
34.86,26.55,14.341,30000,1
29.59,20.15,14.032,18000,1
33.97,23.12,20.886,10000,1
29.03,15.85,27.218,55000,2
34.73,26.96,18.357,65000,2
28.59,23.29,12.443,9000,1
43.55,26.86,30.498,92000,3
27.23,15.26,22.066,11000,1
32.53,28.33,19.37,55000,2
32.83,21.84,15.767,40000,2
33.86,41.43,33.381,80000,3
34.24,26.92,21.736,65000,2
31.6,24.28,22.261,47000,2
27.58,18.13,25.06,40000,2
30.07,38.86,21.989,55000,2
44.59,45.53,30.912,50000,2
42.89,27.88,32.031,60000,2
33.19,29.61,27.075,20000,1
28.25,21.77,18.975,26000,1
35.86,23.46,25.538,75000,3
33.02,22.39,20.22,75000,3
31.99,26.46,31.32,34000,1
28.45,19.49,14.73,60000,2
40.27,24.57,22.311,40000,2
36.11,35.97,32.719,65000,2
43.46,22.56,23.254,23000,1
32.45,26.37,16.821,17000,1
25.57,24.3,19.642,80000,3
32.92,22.36,17.909,63000,2
31.79,21.16,27.778,60000,2
42.79,32.87,30.397,80000,3
37.53,27.03,20.046,100000,3
44.22,39.59,28.804,30000,1
35.73,20.9,22.511,80000,3
39.67,26.28,13.498,70000,3
44.23,40.92,26.721,75000,3
69.03,39.97,31.506,35000,1
33.84,19.07,25.958,27000,1
33.64,23.45,25.611,52,1
29.37,18.73,18.685,60000,2
36.38,18.35,20.969,80000,3
39.82,26.96,22.197,98000,3
26.77,12.65,12.004,18000,1
32.75,24.48,16.475,28000,1
34.56,26.67,24.177,22000,1
32.12,26.72,17.109,22500,1
35.38,25.42,23.148,150000,3
24.92,15.12,15.518,12000,1
26.74,18.76,18.383,35000,1
34.89,28.27,17.179,30000,1
26.01,19.23,21.78,13000,1
55.32,27.11,25.504,26000,1
24.85,22.13,16.163,25000,1
25.73,13.85,17.309,31000,1
32.99,20.96,26.192,43000,2
43.16,43.43,35.495,38000,1
40.96,34.39,24.48,65000,2
44.29,42.84,28.663,28000,1
28.26,25.81,22.9,21000,1
39.14,29.76,34.103,15594,1
42.16,32.78,19.257,50000,2
25.49,21.54,24.398,46000,2
36.57,29.89,26.25,60000,2
39.8,33.95,24.391,45000,2
24.85,16.57,17.114,42000,2
25.19,14.09,21.004,37000,1
31.07,42.13,23.106,62000,2
25.12,17.24,16.051,40000,2
30.09,27.19,27.828,42000,2
31.42,31.44,31.434,40000,2
33.39,32.34,21.856,45000,2
48.69,33.82,23.733,48000,2
32.55,35.47,32.314,68000,2
23.4,21.26,16.783,24000,1
28.37,29.19,26.368,42000,2
30.1,25.88,34.641,45000,2
37.63,29.73,36.065,33000,1
25.39,18.21,27.421,45000,2
30.84,25.39,14.756,50000,2
25.63,23.8,15.923,28000,1
34.78,26.63,24.008,100000,3
33.07,30.39,22.092,150000,3
34.06,41.17,29.902,94000,3
36.84,39.23,41.931,55000,2
27.37,24.32,25.482,20000,1
32.66,26.32,25.456,47000,2
42.38,34.38,32.817,35000,1
43.38,34.3,28.969,150000,3
32.13,26.17,24.16,35000,1
28.51,18.97,23.629,80000,3
38.02,36.06,28.945,40000,2
28.55,18.1,10.151,50000,2
26.07,21.18,32.218,31000,1
25.2,27.26,27.551,68000,2
32.72,25.31,23.631,50000,2
34.32,33.22,40.466,60000,2
34.33,24.99,16.832,42000,2
24.16,12.84,13.951,50000,2
57.42,38.75,29.342,65000,2
28.85,51.44,23.018,75000,3
33.34,27.33,28.857,37000,1
34.88,23.78,25.382,50000,2
27.61,22.81,25.918,70000,3
29.65,25.3,22.942,20000,1
29.79,21.36,21.538,60000,2
30.55,34.75,14.351,75000,3
37.5,25.21,18.328,34000,1
38.98,32.13,27.227,85000,3
43.36,26.37,22.858,45000,2
32.97,35.96,30.854,40,1
27.57,16.92,10.104,52000,2
33.64,22.05,33.022,65000,2
28.53,19.18,19.481,48000,2
33.1,18.08,17.055,63000,2
34.09,18.68,17.261,42000,2
29.18,25.7,30.635,35000,1
25.68,14.12,10.672,45000,2
25.47,20.38,19.235,28300,1
36.66,28.32,16.87,150000,3
32.16,24.09,25.988,65000,2
28.89,15.5,14.913,45000,2
25.88,16.94,19.816,50000,2
38.9,29.1,27.156,60000,2
122.19,54.3,35.63,60000,2
33.83,29.18,30.066,68000,2
32.67,20.86,18.456,85000,3
27.87,16.6,20.028,82000,3
